Timestamp,Document Type,Document Number,Customer Name,Status,Message,Row Number
2025-11-25 16:08:16,Credit_note,CN23060062,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,373
2025-11-25 16:08:17,Credit_note,CN23060063,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,374
2025-11-25 16:08:17,Credit_note,CN23060064,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,377
2025-11-25 16:08:18,Credit_note,CN23060065,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,375
2025-11-25 16:08:19,Credit_note,CN23060066,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,376
2025-11-25 16:08:19,Credit_note,CN23070136,บริษัท บุญถาวรเซรามิค จำกัด สาขาศูนย์กระจายสินค้ารังสิต สาขาที่ 00006,Success,Successfully processed,231
2025-11-25 16:08:20,Credit_note,CN23120015,บริษัท สยามโกลบอลเฮ้าส์ จำกัด (มหาชน) สำนักงานใหญ่,Success,Successfully processed,299
2025-11-25 16:08:21,Credit_note,CN23120046,บริษัท วรากิจ จำกัด สำนักงานใหญ่,Success,Successfully processed,269
2025-11-25 16:08:21,Credit_note,CN24030024,บริษัท สยามโกลบอลเฮ้าส์ จำกัด (มหาชน) สำนักงานใหญ่,Success,Successfully processed,300
2025-11-25 16:08:22,Credit_note,CN24050004,บริษัท เรืองแสงไทย จำกัด สาขาที่ 00001,Success,Successfully processed,264
2025-11-25 16:08:22,Credit_note,CN24050030,บริษัท เอสซีจีโฮม รีเทล จำกัด สำนักงานใหญ่,Success,Successfully processed,401
